voted_up,review,playtime_forever
True,a,215.26666666666668
True,"nice
",119.63333333333334
True,Yes,408.96666666666664
False,"This is crap This is crap This is crap This is crap This is crap This is crap This is crap This is crap This is crap This is crap 
 это не просто дерьмо это уже ад это ваще топ жэто дку132",69.88333333333334
False,♥♥♥♥ game,45.31666666666667
True,massive game,572.8833333333333
False,"This is trash af .Everywhere hackers Zankythos is down, FIX THIS GAME ON PC",432.78333333333336
False,เกมส์แย่มาก แครชไม่เลิกงง,118.61666666666666
True,"我是一名普通的《绝地求生：战场》老玩家，当初真心喜欢这款游戏，为了账号、为了更好的游戏体验付出了时间与金钱，可账号被盗、无故被封之后，只剩下满心的心酸与无力。
 
我曾经无比热爱这款游戏：写实的枪战竞技手感、每一局紧张刺激的生存博弈、和队友组队拼到最后成功吃鸡的热血，都让我一次次沉浸其中。我认真打磨枪法、积累赛季奖励、用心收藏每一件皮肤与道具，一点点把账号养成了自己珍视的心血，也心甘情愿为游戏付费，只为获得更好的游玩体验，把这里当成了日常放松、结交好友的自留地。
 
可意外来得猝不及防，账号不幸被盗，等我费尽心力找回账号的那一刻，迎来的不是失而复得的喜悦，而是账号被永久封禁的冰冷通知。盗号的人恶意违规、使用外挂作弊，最后所有的恶果，却要我这个原号主、合法氪金、本分游戏的普通玩家来承担。
 
我一遍遍走申诉流程，一次次提交被盗证据，换来的永远是冰冷的模板回复，账号根本没有办法解封。自己真金白银花钱买下、用心经营许久的账号，一夜之间化为乌有。那种叫天天不应、叫地地不灵的委屈与心酸，实在难以言说。明明我没有任何违规行为，却要为他人的恶行买单；明明我是被盗的受害者，最后却成了被平台惩罚的人，所有的投入、所有的回忆、所有的热爱，全都被轻飘飘的封禁通知打碎。
 
如今回头再看，游戏本身的玩法依旧出色，但糟糕的账号安全机制、冷漠低效的被盗申诉通道，真的狠狠寒了老玩家的心。普通玩家维权无路、氪金账号被盗封后无处说理，付出的时间、金钱与热情，全都打了水漂。
 
如果问我还会不会推荐其他人入坑，我只能说：游戏本身的竞技乐趣值得肯定，但极差的账号被盗保障、不公平的连坐封禁处理，会让每一个认真游玩、真心付费的玩家随时面临一无所有的风险。如果你没有极强的账号防护能力，没有能和低效客服长期拉扯的精力，真心不建议轻易大额投入、深度扎根。只希望官方能多听听普通被盗玩家的心声，完善被盗核验机制，还给无辜受害者一个公道，别再让真心热爱游戏的人，输得一无所有。",3608.0666666666666
False,"waste time
dont play game
get your life",2001.9166666666667
True,gg,719.7833333333333
False,"""The most ♥♥♥♥♥♥ up joke life can play on you is letting you meet the right person at the wrong time.""
",11.366666666666667
True,its fun,101.9
True,the most epic battle royale ever played online together with friends and families ^_^,6.133333333333334
True,"<3
",35.86666666666667
True,apart from the movement (which imo is clunky) its a very good game,1332.8
True,gud,2291.85
False,82% hac**ers players,42.21666666666667
True,.,1004.6666666666666
True,best game,3467.2
True,цуа,472.25
False,"PUBG sits at the top of the charts with the kind of consistency that demands acknowledgment even from people who have zero interest in playing it, and I am one of those people.

Krafton essentially invented the modern battle royale template with this one. Everything from Fortnite to Warzone to every other drop in and survive game that followed owes its existence to what PUBG established, and that legacy is real regardless of how you feel about the genre it spawned. Being the blueprint matters even if the blueprint isn't your thing.

The problem is that being first and being best are different conversations and PUBG has always sat more comfortably in the former than the latter. The graphics have improved from the genuinely rough early access state but never quite shed that utilitarian quality that made the original feel like a tech demo that accidentally became a phenomenon. For a game that charges what it charges and has the playerbase it has the presentation has always felt like it was running to catch up with its own popularity.

The genre itself is the real barrier for a lot of people. Dropping into a shrinking zone with a hundred strangers and spending the first ten minutes finding a weapon is a specific kind of tension that either hooks you completely or leaves you cold, and there is no in between. If it doesn't grab you in the first few hours it never will.

Battlefield scratches the large scale multiplayer itch with actual structure, defined roles, vehicles, and objectives that make every match feel purposeful rather than arbitrary. That's a completely defensible preference and not one that requires much of a fight to justify.",7.2
False,"full of cheaters, dont play this trash game",2854.35
True,great game,1047.8166666666666
True,Great game to kill your time and not only!,519.7666666666667
True,"I'm biased because I played during the golden days of this game, but it is still THE best battle royale out there by far. Nothing beats the intensity and fun of getting first place and getting kills like in this game.",1546.7166666666667
True,Golden oldie,718.95
True,Great Game,872.7666666666667
False,NO,375.7
True,"Nice
",2465.8
True,diriktv,591.25
True,bom,2015.55
False,"They will never get rid of the cheaters. 2500 hours, wont play it again.",2222.8166666666666
False,Embrace the suck,310.4166666666667
True,not bad,191.4
True,good,739.8333333333334
False,game is ass,412.46666666666664
False,"Nah, unironically the playerbase is dwindling down because the current hardcore playerbase bullying every new player trying to try the game",28.483333333333334
False,the ♥♥♥♥♥♥♥ game wont open when i click on it. It just keep shutting its self down and I have to keep reopening to it finaly works,1755.6
True,fun game,4420.416666666667
True,GOOD,5033.933333333333
True,oti xeirotero uparxei,3372.15
True,"PUBG is a great game if you enjoy the realistic experience of your enemies’ bullets being made out of pure nuclear energy while yours feel like you’re gently throwing marshmallows at them. I can unload half a magazine into someone and they just turn around like I tickled them, but one random dude sneezes in my direction and I’m instantly back in the lobby. 10/10 would get destroyed again.",235.31666666666666
True,sick,503.1
False,i've been playing this game 7 and half years now i have more than 12K hours on this game and i have to say it is so unplayble from cheater that you cantr progress your skills cause you fall and you die thats all and ranked is mixed of playersa with low level accounts that would tear you apart and they cant do ♥♥♥♥ about it so yeah no even recomending tryin piece of garbage and waste of money as well as waste of time... regrets for them cause i used to enjoy it so much,4519.7
False,Terrible game,2043.6333333333334
False,"this game is garbage for numerous reasons, its only getting worse patch by patch",3247.6666666666665
True,Guys please bring back the Victory dance 170,551.3833333333333
True,10/10,2265.233333333333
True,Please describe what you liked or disliked about this product,910.55
False,no,2537.6
False,"This game had the framework to be great. Krafton is too focused on skins an money, to give a ♥♥♥♥ about the game. Rather than updating the game to compete with other titles, they are too focused on money. CHEATING IS RAMPANT, this game is plagued with cheating in all lobbies and Krafton refuses to permaban the absolute ♥♥♥♥♥♥♥♥♥♥, just tempbans. 

THIS GAME IS ASS, Krafton needs to get off their ass and do something, if it's not already too late.",1546.0833333333333
True,game susah susah gampang,511.8833333333333
False,why does nostalgia make me install this game every 6 months?,616.2666666666667
False,"Honestly, this ""game"" is a piece of ♥♥♥♥♥♥♥♥. It was better as an American IP-- nobody wants to play as a ♥♥♥♥♥♥ k-pop singer. The ""physics engine"" is game ruining and after awhile; if you're intelligent-- you begin to realize its all intentional. This game is dog shint",1275.9333333333334
True,big budu good,508.3833333333333
False,THIS GAME IS CHEATER LANDS,2546.3166666666666
True,Indo na hmuna awm e ti lo chuan an che muang hlawm khawp mai....dem2 hlawm a An Ralmuang khawp[ mai,246.0
True,"is game, is good game with friends. 10/10",97.51666666666667
False,"only game that crashes my computer and restarts it, game has been out a for a while now , longer then 4 years seem other people have the same issues, tried a few work around still crashes, not worth my time if i have to reprogram my computer only for this game and glade i did not waste money on this.",79.48333333333333
True,BEST SHOOTING GAME,1303.7333333333333
False,"♥♥♥♥ 
",33.18333333333333
False,"I don't understand the hype around this game in the big 26"". Game was better when it was a buggy mess.",182.36666666666667
False,"VERY MANY BUGS AND FORCE CLOSE
",231.25
True,lovely game,873.3666666666667
False,"There is not a game that exists that is worth a kernel-level anticheat. Too bad, I remember this game being fun.",9.683333333333334
True,One of the founding fathers of battle royale,87.76666666666667
True,a game for chopped uncs,1270.05
False,Team fill button literally doesn't work. Lots of hackers.,67.81666666666666
True,not bad for a 10 year old game,580.3833333333333
True,noice,120.43333333333334
True,หล่อลาบ,410.03333333333336
False,"yeah, let me break my arm trying to control the recoil and still miss",238.75
True,BEST GAME EVER.,6970.2
False, I HAVE BENN BANNED FROM THE GAME EVEN THOUGH I DIDNT PLAY THIS GAME SINCE 2020!! WTF IS THIS ♥♥♥♥♥♥♥♥!!! I CONTACTED THEIR SUPPORT THEY SAID THEY CANT UNBAN ME EVEN WHEN I PRESENTED THE EVIDENCE OF ME NOT PLAYING IT!! LITERALLY CAN CHECK THE GAME IF IT WAS UNISTALLED ON MY PC! BUT THEY REFUSE TO HELP!!,851.7833333333333
True,It was good,39.766666666666666
True,"great game, but lobby full of cheaters these days!!",7.683333333333334
True,d,179.55
False,wow i paid money for this and they make this game free to play,20.666666666666668
False,"played for ten years. although theyve maintained what makes pubg unique, the game is rife with cheaters, both those who hide it well and those who dont. im an experienced player good enough to melt other veteran players, and things have changed massively especially in the last 3 years. also the addition of respawn beacons, gliders, copter evac, and in other words 1000 ways to be in a ridiculous position on top of a mountain and kill unsuspecting enemies- has also ruined the game in that, the most skilled player often no longer wins, because chaos can ensue from any direction whereas you used to be able to count on your skill and experience and intel. the unforgiveness of ""once dead always dead,"" was much better and more hardcore. it made you a hardened player who made higher intelligence decisions. the greatest battle royale game, watered down and fairly ruined at this point. id recommend it 7 years ago, but not now, though i still play a bit.",2335.9
True,good,50.18333333333333
True,Good,254.9
False,"i hav problemm 
",107.41666666666667
False,absolute coal,125.65
False,No.,1237.4833333333333
False,"This game was made by imbeciles who don't know how to optimize ♥♥♥♥ for any platform. It's a waste of space. Doesn't run right even after 9 years of consistent development. Nobody from Krafton should ever be hired by another games company, and they should be bankrupted by now.",550.9833333333333
True,Simple battle royal game . good solo or with friends,346.55
True,"this game unstopable
",6330.966666666666
True,"⠀⢀⣀⠤⠿⢤⢖⡆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⡔⢩⠂⠀⠒⠗⠈⠀⠉⠢⠄⣀⠠⠤⠄⠒⢖⡒⢒⠂⠤⢄⠀⠀⠀⠀
⠇⠤⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠀⠀⠈⠀⠈⠈⡨⢀⠡⡪⠢⡀⠀
⠈⠒⠀⠤⠤⣄⡆⡂⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠢⠀⢕⠱⠀
⠀⠀⠀⠀⠀⠈⢳⣐⡐⠐⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠀⠁⠇
⠀⠀⠀⠀⠀⠀⠀⠑⢤⢁⠀⠆⠀⠀⠀⠀⠀⢀⢰⠀⠀⠀⡀⢄⡜⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠘⡦⠄⡷⠢⠤⠤⠤⠤⢬⢈⡇⢠⣈⣰⠎⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⣃⢸⡇⠀⠀⠀⠀⠀⠈⢪⢀⣺⡅⢈⠆⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠶⡿⠤⠚⠁⠀⠀⠀⢀⣠⡤⢺⣥⠟⢡⠃⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠉⠀⠀⠀⠀⠀⠀⠀⠀
Here I will leave this beautiful Capybara, whoever passes by can pet it and give it a thumbs up (I need Steam Points).",411.21666666666664
False,"I paid for this game, played it when it was good, and now it’s just free-to-play garbage.",118.0
True,Its easy to pick up and put down.,240.53333333333333
True,i guess give it a try,11.466666666666667
False,It was good at first (before free to play) but since then I've switched to linux which isn't supported. Not recommended until it supports linux,223.2
True,buff aug,1522.6666666666667
True,good,5587.133333333333
True,good,1275.3166666666666
False,♥♥♥♥♥♥♥ bad,265.56666666666666
True,"oraaio game
",481.0833333333333
True,not a bad game,5.15
True,"[h1]Overall Verdict: The Only Battle Royale That Actually Scratches the Itch[/h1]

I came to [i]PUBG[/i] looking for a break from the other ""popular"" battle royales, and honestly, none of them ever scratched the itch quite like this one. There is a specific kind of intensity here—especially in the final circles where everyone is locked in holding sniper angles—that is just unmatched.

[h2]My Experience[/h2]

At the start, I spent a lot of time just fighting the map itself. I’d get so caught up in the sheer scale of the world that I wouldn't pay attention to the time or the encroaching circle, leading to a lot of preventable deaths. But, once I got the hang of it, that same massive map became a total sniper’s heaven. 

The difficulty curve, however, is wild. I’ve had sessions where I’ve cleared 20+ kills, feeling completely invincible, and other days where I struggled to find even a single kill. The jump in difficulty between lobbies is insane, which makes for a pretty jarring experience sometimes.

[h2]The Good & The Bad[/h2]

[b]Pros:[/b]
[list]
[*] [b]Unrivaled Intensity:[/b] The final circles are genuinely heart-pounding.
[*] [b]Sniper Gameplay:[/b] The map design makes for the best long-range combat in the genre.
[*] [b]Satisfying Highs:[/b] When the game clicks, it is an incredible rush that other BRs just don't deliver.
[/list]

[b]Cons:[/b]
[list]
[*] [b]Matchmaking Inconsistency:[/b] The skill gap feels massive; some days I'm dominating, other days I'm getting stomped immediately.
[*] [b]Mode Fragmentation:[/b] While you can toggle into FPP while playing TPP, it’s frustrating that some modes are strictly locked to FPP only. I really wish there was more flexibility to choose your perspective across all modes.
[*] [b]Confusing UI:[/b] Personally, I really don't like the menu system. It feels confusing, messy, and way too busy.
[*] [b]Ranked Access:[/b] I've never even been able to queue for a ranked game; the mode just doesn't work for me at all.
[*] [b]Technical Concerns:[/b] I’ve definitely had moments where I had to report players for what felt like blatant cheating.
[/list]

[h2]Verdict[/h2]

If you want a BR that feels tactical and rewards patience over pure twitch reflexes, this is the one. It’s flawed, and the matchmaking can be a rollercoaster, but when it’s good, it remains the gold standard for the genre.",135.31666666666666
False,Bought the game months later its free. ♥♥♥♥♥♥♥ pube g.,167.4
True,good,264.4
False,"7 Years of Loyalty, 0 Days of Optimization
I’ve been playing this game since 2017, right from the day it launched. I’ve stuck with it through every meta and every map, but my patience is finally running out. It’s painful to watch a game with such unique gunplay being slowly killed by corporate greed and poor technical management.

The Reality Check:
Performance & Freezes: It is 2026, and we are still dealing with stuttering, random freezes, and general performance issues. I have a high-end build, yet the game feels like it’s struggling to breathe. Why is optimization always at the bottom of the priority list?

Skins over Substance: Instead of fixing the core mechanics or addressing the long-overdue move to a new Unreal Engine, the developers are obsessed with pumping out ""sloppy"" skins and ridiculous cosmetics that ruin the game's atmosphere. We wanted a tactical battle royale, not a digital fashion show.

The ""Engine"" Excuse: We keep hearing how ""difficult"" it is to transition to a modern engine. Krafton is a multi-billion dollar company. Smaller studios manage to upgrade their tech, but here we are, stuck on an outdated foundation because the focus is strictly on monetization.

Killing the Vibe: The game is losing its identity. Every update brings more ""nonsense"" content and less stability.

Verdict: If you’re a veteran from 2017, you know exactly what I’m talking about. We love the core of PUBG, but the management is running it into the ground.

Dear Developers: Stop painting dresses and start fixing the engine.


""I cannot recommend this game in its current state. As someone who has been here since 2017, it's heartbreaking to see the devs prioritize K-pop skins and expensive progressive crates over basic game stability. We are still waiting for the UE5 transition while the current client suffers from performance drops and freezes. Great gunplay, terrible management.""",4335.9
False,"TERRIBLE MAP ROTATION, ENDLESS LOADING SCREENS, AND HACKERS, HACKERS EVERYWEHERE. TOTAL WASTE OF MY TIME.",339.73333333333335
True,"good game
",161.41666666666666
False,"449 hours of my life have been waisted trying to get a solo Chicken Dinner. Pubg on my phone is very fun. I played it a lot on my last deployment. The moment I hop on PC, I'm dog water. Ring of Elysium was the most enjoyable Battle Royal I've ever played with every other game being a win. This game, has been the hardest challenge to me as a gamer. I'd put more money on me winning against Malenia with a used KFC spork than me ever winning in Solos on Pubg. Aculite is incredibly fun to watch and, infuses me with false hope that I could win this game. With that being said, I'll doubtless try again when I infuse myself with false confidence and lots of moonshine. Whenever I win in solos, I'm deleting this from my steam.",450.93333333333334
False,Not really optimized.,844.9166666666666
True,"its pubg, the new mode with xeno whatever is boring",97.33333333333333
False,♥♥♥♥♥♥♥♥,624.9666666666667
True,"Today, another STEAM moderator died. So satisfying, so satisfying! Good riddance! Who's next?",128.48333333333332
True,good,1400.4333333333334
False,F u c k KRAFTON,243.45
True,its alright i guess,1426.25
True,fun game overall,46.38333333333333
True,gg,474.05
True,good game,93.61666666666666
False,Serious problems with package loss lately on the servers making the game unplayable.,1594.8333333333333
True,i love itt,586.4
False,blackscreen idiot!!!!!!!!!!!!!!!!!!!!,5596.933333333333
True,fun sniping and chill game leaves time to talk with friends and catch up while you play,736.3833333333333
True,nice,1397.25
True,its still the most fun battle royale for me,3487.1
True,best game but pls install server in india,184.5
True,"Still a great game but why SO many female skins?

I don't enjoy grinding hours for loot boxes just to get dresses, skirts, corsets or entire female outfits when I'm playing as a male character just to salvage for resources and repeat the process.....

Game has unfortunately gone very woke over the years, given what I've mentioned it seems its now more catered to simps / cross dressers. I would give the game a neutral rather than a yes (thumbs up)",208.13333333333333
True,still a good game to play with friends,504.73333333333335
True,"hi

",5.016666666666667
True,I've played for a few minutes. It's pretty good.,1106.2166666666667
True,I Love It <3,157.71666666666667
True,this game has always been the best out of all the choices of BRs never misses your time you invest is rewarded with the game never changing so much you cant play after a few months its always like riding a bike,656.6166666666667
True,ezy peazy,349.3833333333333
True,You will love it or you will hate it.,6307.566666666667
False,this game sucks on GOD,106.45
True,the type of game its the  top of the line,98.88333333333334
True,Love this game,3470.15
True,væri kul,570.65
False,"Terrible game, only enjoyable if you're a lobotomized potato.",64.28333333333333
False,For New player this game is fun but for old player it suck and about rate drop increase only for new player that mean purchases g coin is useless there just waste money for nothing,391.28333333333336
True,nice,3940.7
True,,210.13333333333333
True,"i uninstall valorant, and play pubg, the best decision i've ever had in video games",421.15
False,bad,310.6
False,"idk what this slop is, but this isn't the pubg I played in 2018. idk if im getting old or racist but my word",253.76666666666668
False,"baddd
this game drained my wallet",818.9333333333333
True,live die repeat,501.25
False,Too many hackers. Even the new anti-cheat patch doesn’t work — the company is betraying players.,841.9166666666666
True,"good battle royal, decent gameplay, better than ps1 graphics (joking of course)",28.2
True,"Great game!
",214.05
True,"With 465.6 hours in PUBG: BATTLEGROUNDS, all played with friends, I’ve had more than enough time to experience what this game does best—and where it still struggles.
The realism is one of the strongest aspects. Gunplay feels grounded, and every fight has weight to it. Especially when it comes to sniping, no other game really matches the satisfaction PUBG delivers. Landing a long-range shot or clutching a fight with your squad just hits differently.That said, it’s hard to ignore how clunky the game can feel, even after all these years. Movement, animations, and general responsiveness sometimes feel outdated compared to newer titles, which can be frustrating in intense moments.Despite that, PUBG still has something special. Playing with friends creates unforgettable moments, whether you’re messing around or trying to win seriously. The tension, the pacing, and those high-stakes endgames keep you coming back.I would recommend it if you enjoy realistic battle royale games and especially if you have friends to play with. Just be prepared to deal with some clunkiness along the way.",465.6166666666667
True,"I bought the game really early in its life and have been amazed just how much it pushed the BR genre. The ARMA mil sim feel is there. I have little time because I am not good at these types of games, but have followed it closely. Now I play PUBG Mobile since there it's around my level.",34.43333333333333
True,Easy to get started but takes a while to get good = great challenge. It's Fortnite but better because there's no building.,859.2666666666667
False,.,296.51666666666665
False,"I thought CS2 if full of cheaters. No dude, this game is FULL of cheaters !!",236.76666666666668
True,very nice,916.0
True,fun,100.56666666666666
True,Winner Winner Chicken Dinner!!!,524.4833333333333
True,"OPTIONS TO PLAY SOLO AS WELL AS TEAMS
",3065.5
False,PUBG only for CHEATERS,925.6666666666666
True,Still fun.,92.76666666666667
False,"Was my first true entry into the Battle Royale. Once they went free, this game went downhill and I would no longer recommend.",22.066666666666666
True,"Best 
",20.966666666666665
False,if i want to get in a car to drive away and im the only person in the car why do you put me in the backseat that is a major oversight by the developers,186.53333333333333
True,"best game
",169.96666666666667
True,good,300.1666666666667
True,yesssssssssss,161.25
True,mid,3137.516666666667
True,decent,968.0666666666667
True,Well Rounded Battle Royale 9/10,276.26666666666665
False,It does not work on Arch Linux at all.,50.166666666666664
True,bubbag,165.93333333333334
True,One of the games I most frequently back to,629.05
True,Watch out! Its very addictive!,1028.3666666666666
False,over a 9-year game but still has a ♥♥♥♥-like service connection,159.38333333333333
True,good,60.78333333333333
True,"Watashiwa baciwa
",1244.35
True,played more on xbox which was far worse but it is still fun despite the cheaters,146.03333333333333
True,Sevdim standart pubg,99.31666666666666
False,"♥♥♥♥ match making, cant even get skill based lobbys",717.8
True,YES,1137.5
False,"Not Recommended.PUBG used to be a great game, but now it feels full of hackers. Too many matches are ruined by cheaters using aimbots, wallhacks, and other unfair advantages. It makes the game frustrating and not enjoyable anymore.The developers seem more focused on making money than seriously fixing the cheating problem. Anti-cheat measures do not feel effective, and honest players are the ones suffering.It is hard to recommend a competitive game when fair play is not protected. Until they take stronger action against hackers, I cannot recommend PUBG.",3250.0333333333333
False,"Whenever I launch the game, I keep getting temporarily disconnected from the Internet. Sometimes it stays disconnected until I close the game via Task Manager",441.73333333333335
True,"its good, Charlie is an id1ot",3.1666666666666665
False,Bring back Australian Servers you rat dog's,408.6
True,strategic team game !!,1309.3166666666666
False,bad game,136.3
False,"shoot first, lose. Aim correctly, Lag. Hackers, and no repurcussions. worst mmr ever.",847.65
True,The way skins(gacha system) work in this game is complete trash and the devs are greedy asf.,1833.4333333333334
True,The OG of battle royale.,276.6666666666667
False,payed one much too dollars?() maybe an i crier for cus i waned to pley mine craft but man my mom was like whoa and i cant go sleep cus i havent slep since when i woke up but only not that long ago ok guys? it am lag an pleayers shop me in head all time but i like it,1403.85
False,με χουν γαμησει με vss και δεν βλεπω τον Χριστο μου στα 50 μετρα,1321.1333333333334
False,No solo ranked,419.55
True,Action packed,7247.0
False,NLD SEKALI TIDAK BISA RECONNECT GAME CACADDDDDDDDD,1780.75
True,yes,85.01666666666667
